e0,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00,   1.240000E+00
k,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03,   2.920000E-03
a,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01,   1.560000E-01
b,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00,   2.350000E+00
l,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01,   1.750000E-01
m,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00,   1.300000E+00
ix,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02
iy,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02,   8.100000E-02
iz,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01,   1.420000E-01
kb,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06,   3.830500E-06
ktau,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08,   2.251800E-08
a1,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05,  -1.720000E-05
a2,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05,   1.950000E-05
a3,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06,  -6.980000E-06
a4,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07,   4.090000E-07
